,epoch,tag,variable,value,training_time,sem_variant
15813,51,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3275890512869575,515.8589974320988,uncertainty
15814,51,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.325416017702614,515.8589974320988,uncertainty
15815,51,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3254532411619396,515.8589974320988,uncertainty
15816,51,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3315662523620202,515.8589974320988,uncertainty
15817,51,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3268779642766844,515.8589974320988,uncertainty
15818,1,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,,9.992520481481481,uncertainty
15819,1,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.129432687566638,9.992520481481481,uncertainty
15820,1,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.1344976148053249,9.992520481481481,uncertainty
15821,1,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.1311385526529206,9.992520481481481,uncertainty
15822,1,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.1263705375901559,9.992520481481481,uncertainty
15823,1,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.115618683388821,9.992520481481481,uncertainty
15824,1,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.1289250153204351,9.992520481481481,uncertainty
15825,1,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.1160024497892134,9.992520481481481,uncertainty
15826,1,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.1187143055147653,9.992520481481481,uncertainty
15827,1,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.119824163057286,9.992520481481481,uncertainty
15828,1,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.1254531887504576,9.992520481481481,uncertainty
15829,101,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,,1033.6255435555556,uncertainty
15830,101,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3517756354256598,1033.6255435555556,uncertainty
15831,101,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3558952607923953,1033.6255435555556,uncertainty
15832,101,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3479459747378214,1033.6255435555556,uncertainty
15833,101,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.346385638043301,1033.6255435555556,uncertainty
15834,101,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.355055228039377,1033.6255435555556,uncertainty
15835,101,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3524770322889836,1033.6255435555556,uncertainty
15836,101,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3476993714581747,1033.6255435555556,uncertainty
15837,101,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3454055505451909,1033.6255435555556,uncertainty
15838,101,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3566849102831478,1033.6255435555556,uncertainty
15839,101,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3563538303014946,1033.6255435555556,uncertainty
15840,81,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,,826.7978039259258,uncertainty
15841,81,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3242538383069187,826.7978039259258,uncertainty
15842,81,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3409950130983245,826.7978039259258,uncertainty
15843,81,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3330658939077933,826.7978039259258,uncertainty
15844,81,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3394138306766064,826.7978039259258,uncertainty
15845,81,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3256457115736783,826.7978039259258,uncertainty
15846,81,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3378286008929064,826.7978039259258,uncertainty
15847,81,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3409407144241802,826.7978039259258,uncertainty
15848,81,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3463366627553227,826.7978039259258,uncertainty
15849,81,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3335001223354832,826.7978039259258,uncertainty
15850,81,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3407347706554744,826.7978039259258,uncertainty
15851,11,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,,114.45198767901233,uncertainty
15852,11,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.2548274742872877,114.45198767901233,uncertainty
15853,11,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.274679160373078,114.45198767901233,uncertainty
15854,11,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.2489577874699396,114.45198767901233,uncertainty
15855,11,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.274676219758553,114.45198767901233,uncertainty
15856,11,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.2601303316855576,114.45198767901233,uncertainty
15857,11,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.2808819088467277,114.45198767901233,uncertainty
15858,11,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.2784407904061325,114.45198767901233,uncertainty
15859,11,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.2817095263256795,114.45198767901233,uncertainty
15860,11,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.2656633323976151,114.45198767901233,uncertainty
15861,11,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.2669693134430771,114.45198767901233,uncertainty
15862,71,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,,725.8009111234568,uncertainty
15863,71,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3475176791308186,725.8009111234568,uncertainty
15864,71,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3455089868752417,725.8009111234568,uncertainty
15865,71,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3595729493098341,725.8009111234568,uncertainty
15866,71,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3394461935698099,725.8009111234568,uncertainty
15867,71,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3392672082573909,725.8009111234568,uncertainty
15868,71,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3606794565705898,725.8009111234568,uncertainty
15869,71,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3482866453937194,725.8009111234568,uncertainty
15870,71,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3461647838661906,725.8009111234568,uncertainty
15871,71,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3436561389830494,725.8009111234568,uncertainty
15872,71,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3574875896928777,725.8009111234568,uncertainty
15873,21,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,,217.90897308641976,uncertainty
15874,21,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.30169509760675,217.90897308641976,uncertainty
15875,21,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3139317744891495,217.90897308641976,uncertainty
15876,21,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.299207845432466,217.90897308641976,uncertainty
15877,21,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3214779505383781,217.90897308641976,uncertainty
15878,21,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.302819677340876,217.90897308641976,uncertainty
15879,21,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.2941457022466546,217.90897308641976,uncertainty
15880,21,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.2952449890177271,217.90897308641976,uncertainty
15881,21,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.2946143034983959,217.90897308641976,uncertainty
15882,21,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.3086213507224284,217.90897308641976,uncertainty
15883,21,feb_24_uncertainty2.5E-03_s1080_1E+00_5E-03,mi_shuffle,0.2923899836825634,217.90897308641976,uncertainty
3872,1,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi,0.1125174655742018,9.992520481481481,pe
3883,21,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi,0.4243294524657596,217.90897308641976,pe
3894,51,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi,0.4665230207834029,515.8589974320988,pe
3905,41,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi,0.4653695297970512,419.91400145679006,pe
3916,11,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi,0.3592736071115968,114.45198767901233,pe
3927,71,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi,0.4796321928462251,725.8009111234568,pe
3938,61,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi,0.4666516559230986,625.3894313086419,pe
3949,91,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi,0.4652465671584491,923.0986329506175,pe
3960,81,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi,0.4554690967892239,826.7978039259258,pe
3971,101,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi,0.4703104813942102,1033.6255435555556,pe
3982,31,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi,0.4499733899381306,318.0342232839506,pe
3993,11,mar_15_pe4.3E-01_s1020_2E-02_5E+00,mi,0.4179970280059623,114.45198767901233,pe
4004,1,mar_15_pe4.3E-01_s1020_2E-02_5E+00,mi,0.2302109063692312,9.992520481481481,pe
4015,71,mar_15_pe4.3E-01_s1020_2E-02_5E+00,mi,0.4616802116557731,725.8009111234568,pe
4026,41,mar_15_pe4.3E-01_s1020_2E-02_5E+00,mi,0.4495233338749221,419.91400145679006,pe
4037,81,mar_15_pe4.3E-01_s1020_2E-02_5E+00,mi,0.4518684832310583,826.7978039259258,pe
4048,31,mar_15_pe4.3E-01_s1020_2E-02_5E+00,mi,0.4453089925616154,318.0342232839506,pe
4059,101,mar_15_pe4.3E-01_s1020_2E-02_5E+00,mi,0.473610191947799,1033.6255435555556,pe
4070,61,mar_15_pe4.3E-01_s1020_2E-02_5E+00,mi,0.4416918388607913,625.3894313086419,pe
4081,21,mar_15_pe4.3E-01_s1020_2E-02_5E+00,mi,0.424963066355603,217.90897308641976,pe
4092,51,mar_15_pe4.3E-01_s1020_2E-02_5E+00,mi,0.4310663869086762,515.8589974320988,pe
4103,91,mar_15_pe4.3E-01_s1020_2E-02_5E+00,mi,0.470604464258536,923.0986329506175,pe
4114,41,mar_15_pe4.3E-01_s1030_2E-02_5E+00,mi,0.428024697798789,419.91400145679006,pe
4125,71,mar_15_pe4.3E-01_s1030_2E-02_5E+00,mi,0.4660547112137317,725.8009111234568,pe
4136,1,mar_15_pe4.3E-01_s1030_2E-02_5E+00,mi,0.1811478577964842,9.992520481481481,pe
4147,91,mar_15_pe4.3E-01_s1030_2E-02_5E+00,mi,0.4760882259094923,923.0986329506175,pe
4158,101,mar_15_pe4.3E-01_s1030_2E-02_5E+00,mi,0.4818503497207841,1033.6255435555556,pe
4169,31,mar_15_pe4.3E-01_s1030_2E-02_5E+00,mi,0.3793791020729166,318.0342232839506,pe
4180,51,mar_15_pe4.3E-01_s1030_2E-02_5E+00,mi,0.4436395919783152,515.8589974320988,pe
4191,81,mar_15_pe4.3E-01_s1030_2E-02_5E+00,mi,0.453797486684161,826.7978039259258,pe
4202,21,mar_15_pe4.3E-01_s1030_2E-02_5E+00,mi,0.3704737462371922,217.90897308641976,pe
4213,11,mar_15_pe4.3E-01_s1030_2E-02_5E+00,mi,0.3064692147683791,114.45198767901233,pe
4224,61,mar_15_pe4.3E-01_s1030_2E-02_5E+00,mi,0.4610608653228956,625.3894313086419,pe
4235,1,mar_15_pe4.3E-01_s1040_2E-02_5E+00,mi,0.1920513408683115,9.992520481481481,pe
4246,51,mar_15_pe4.3E-01_s1040_2E-02_5E+00,mi,0.4506260132654303,515.8589974320988,pe
4257,61,mar_15_pe4.3E-01_s1040_2E-02_5E+00,mi,0.4256131926568519,625.3894313086419,pe
4268,11,mar_15_pe4.3E-01_s1040_2E-02_5E+00,mi,0.3439484557650509,114.45198767901233,pe
4279,71,mar_15_pe4.3E-01_s1040_2E-02_5E+00,mi,0.4374828945079458,725.8009111234568,pe
4290,91,mar_15_pe4.3E-01_s1040_2E-02_5E+00,mi,0.4253338899326139,923.0986329506175,pe
4301,31,mar_15_pe4.3E-01_s1040_2E-02_5E+00,mi,0.4277719904618322,318.0342232839506,pe
4312,41,mar_15_pe4.3E-01_s1040_2E-02_5E+00,mi,0.4393255208514581,419.91400145679006,pe
4323,21,mar_15_pe4.3E-01_s1040_2E-02_5E+00,mi,0.3982756362578471,217.90897308641976,pe
4334,101,mar_15_pe4.3E-01_s1040_2E-02_5E+00,mi,0.4411829712261946,1033.6255435555556,pe
4345,81,mar_15_pe4.3E-01_s1040_2E-02_5E+00,mi,0.431187896953752,826.7978039259258,pe
4356,11,mar_15_pe4.3E-01_s1050_2E-02_5E+00,mi,0.4613940919682793,114.45198767901233,pe
4367,41,mar_15_pe4.3E-01_s1050_2E-02_5E+00,mi,0.4608353820911596,419.91400145679006,pe
4378,81,mar_15_pe4.3E-01_s1050_2E-02_5E+00,mi,0.4771663119729216,826.7978039259258,pe
4389,21,mar_15_pe4.3E-01_s1050_2E-02_5E+00,mi,0.4861057233990073,217.90897308641976,pe
4400,31,mar_15_pe4.3E-01_s1050_2E-02_5E+00,mi,0.4278901115077476,318.0342232839506,pe
4411,1,mar_15_pe4.3E-01_s1050_2E-02_5E+00,mi,0.1372007004851154,9.992520481481481,pe
4422,101,mar_15_pe4.3E-01_s1050_2E-02_5E+00,mi,0.4586017460298622,1033.6255435555556,pe
4433,91,mar_15_pe4.3E-01_s1050_2E-02_5E+00,mi,0.4685908474134355,923.0986329506175,pe
4444,51,mar_15_pe4.3E-01_s1050_2E-02_5E+00,mi,0.4835456647800533,515.8589974320988,pe
4455,71,mar_15_pe4.3E-01_s1050_2E-02_5E+00,mi,0.4761231137092104,725.8009111234568,pe
4466,61,mar_15_pe4.3E-01_s1050_2E-02_5E+00,mi,0.4655721650271118,625.3894313086419,pe
4477,11,mar_15_pe4.3E-01_s1060_2E-02_5E+00,mi,0.3943418269522173,114.45198767901233,pe
4488,21,mar_15_pe4.3E-01_s1060_2E-02_5E+00,mi,0.4394249138073793,217.90897308641976,pe
4499,61,mar_15_pe4.3E-01_s1060_2E-02_5E+00,mi,0.4760061198349498,625.3894313086419,pe
4510,91,mar_15_pe4.3E-01_s1060_2E-02_5E+00,mi,0.4941458038383793,923.0986329506175,pe
4521,101,mar_15_pe4.3E-01_s1060_2E-02_5E+00,mi,0.4828514675570894,1033.6255435555556,pe
4532,81,mar_15_pe4.3E-01_s1060_2E-02_5E+00,mi,0.4853694222021373,826.7978039259258,pe
4543,31,mar_15_pe4.3E-01_s1060_2E-02_5E+00,mi,0.4772141133324073,318.0342232839506,pe
4554,41,mar_15_pe4.3E-01_s1060_2E-02_5E+00,mi,0.4731263009163471,419.91400145679006,pe
4565,51,mar_15_pe4.3E-01_s1060_2E-02_5E+00,mi,0.4811275440430278,515.8589974320988,pe
4576,71,mar_15_pe4.3E-01_s1060_2E-02_5E+00,mi,0.4798089396348057,725.8009111234568,pe
4587,1,mar_15_pe4.3E-01_s1060_2E-02_5E+00,mi,0.2743583480204745,9.992520481481481,pe
4598,71,mar_15_pe4.3E-01_s1070_2E-02_5E+00,mi,0.4305662030050845,725.8009111234568,pe
4609,11,mar_15_pe4.3E-01_s1070_2E-02_5E+00,mi,0.3700559376487772,114.45198767901233,pe
4620,1,mar_15_pe4.3E-01_s1070_2E-02_5E+00,mi,0.1665521806747873,9.992520481481481,pe
4631,41,mar_15_pe4.3E-01_s1070_2E-02_5E+00,mi,0.4189159925455264,419.91400145679006,pe
4642,51,mar_15_pe4.3E-01_s1070_2E-02_5E+00,mi,0.4025569274756543,515.8589974320988,pe
4653,101,mar_15_pe4.3E-01_s1070_2E-02_5E+00,mi,0.4588241419273028,1033.6255435555556,pe
4664,81,mar_15_pe4.3E-01_s1070_2E-02_5E+00,mi,0.4112565682849657,826.7978039259258,pe
4675,21,mar_15_pe4.3E-01_s1070_2E-02_5E+00,mi,0.4067779325570254,217.90897308641976,pe
4686,61,mar_15_pe4.3E-01_s1070_2E-02_5E+00,mi,0.4355538334864135,625.3894313086419,pe
4697,31,mar_15_pe4.3E-01_s1070_2E-02_5E+00,mi,0.4196929367954454,318.0342232839506,pe
4708,91,mar_15_pe4.3E-01_s1070_2E-02_5E+00,mi,0.4495309490071167,923.0986329506175,pe
4719,71,mar_15_pe4.3E-01_s1080_2E-02_5E+00,mi,0.464346929003844,725.8009111234568,pe
4730,11,mar_15_pe4.3E-01_s1080_2E-02_5E+00,mi,0.3709217652873945,114.45198767901233,pe
4741,41,mar_15_pe4.3E-01_s1080_2E-02_5E+00,mi,0.4482832793337771,419.91400145679006,pe
4752,21,mar_15_pe4.3E-01_s1080_2E-02_5E+00,mi,0.449786783997495,217.90897308641976,pe
4763,81,mar_15_pe4.3E-01_s1080_2E-02_5E+00,mi,0.4542004433828,826.7978039259258,pe
4774,91,mar_15_pe4.3E-01_s1080_2E-02_5E+00,mi,0.475067282569554,923.0986329506175,pe
4785,51,mar_15_pe4.3E-01_s1080_2E-02_5E+00,mi,0.4501853095167796,515.8589974320988,pe
4796,61,mar_15_pe4.3E-01_s1080_2E-02_5E+00,mi,0.4458795795778321,625.3894313086419,pe
4807,101,mar_15_pe4.3E-01_s1080_2E-02_5E+00,mi,0.4848263942336293,1033.6255435555556,pe
4818,31,mar_15_pe4.3E-01_s1080_2E-02_5E+00,mi,0.4603719830115301,318.0342232839506,pe
4829,1,mar_15_pe4.3E-01_s1080_2E-02_5E+00,mi,0.055255210699824,9.992520481481481,pe
18788,1,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,,9.992520481481481,pe
18789,1,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.1024910234249733,9.992520481481481,pe
18790,1,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.0945589929629854,9.992520481481481,pe
18791,1,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.1066241610369772,9.992520481481481,pe
18792,1,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.1049796112547361,9.992520481481481,pe
18793,1,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.0986597667036326,9.992520481481481,pe
18794,1,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.0889987974158417,9.992520481481481,pe
18795,1,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.0967191909666602,9.992520481481481,pe
18796,1,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.0968060611340964,9.992520481481481,pe
18797,1,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.0894984634241002,9.992520481481481,pe
18798,1,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.0901477142066276,9.992520481481481,pe
18799,21,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,,217.90897308641976,pe
18800,21,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2000656701446364,217.90897308641976,pe
18801,21,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2121934017057324,217.90897308641976,pe
18802,21,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2120599971172206,217.90897308641976,pe
18803,21,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2037613970578626,217.90897308641976,pe
18804,21,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.1981723630896311,217.90897308641976,pe
18805,21,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.1989093043104308,217.90897308641976,pe
18806,21,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.20918058746478,217.90897308641976,pe
18807,21,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2162687230814737,217.90897308641976,pe
18808,21,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2026624168389525,217.90897308641976,pe
18809,21,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2131089325854745,217.90897308641976,pe
18810,51,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,,515.8589974320988,pe
18811,51,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2257954804192015,515.8589974320988,pe
18812,51,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2275434527009087,515.8589974320988,pe
18813,51,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2248417843029093,515.8589974320988,pe
18814,51,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2307996556141467,515.8589974320988,pe
18815,51,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2234580829941057,515.8589974320988,pe
18816,51,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.237292344082684,515.8589974320988,pe
18817,51,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2229293257690746,515.8589974320988,pe
18818,51,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2214490637600603,515.8589974320988,pe
18819,51,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2360151023672531,515.8589974320988,pe
18820,51,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.237195641976884,515.8589974320988,pe
18821,41,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,,419.91400145679006,pe
18822,41,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2224108584438597,419.91400145679006,pe
18823,41,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2211617122929484,419.91400145679006,pe
18824,41,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2212224780585692,419.91400145679006,pe
18825,41,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.221338394475238,419.91400145679006,pe
18826,41,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2268744825088689,419.91400145679006,pe
18827,41,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2452339912536277,419.91400145679006,pe
18828,41,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2297385274454497,419.91400145679006,pe
18829,41,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2358450414828437,419.91400145679006,pe
18830,41,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2277332534066162,419.91400145679006,pe
18831,41,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2046492204607098,419.91400145679006,pe
18832,11,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,,114.45198767901233,pe
18833,11,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.1404817463939808,114.45198767901233,pe
18834,11,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.1284818476321118,114.45198767901233,pe
18835,11,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.1634160917551447,114.45198767901233,pe
18836,11,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.1499604349668771,114.45198767901233,pe
18837,11,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.1515162242752489,114.45198767901233,pe
18838,11,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.1308630232284957,114.45198767901233,pe
18839,11,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.1434866593649698,114.45198767901233,pe
18840,11,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.1529584437368791,114.45198767901233,pe
18841,11,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.1598923430632727,114.45198767901233,pe
18842,11,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.1541638356969629,114.45198767901233,pe
18843,71,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,,725.8009111234568,pe
18844,71,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2348987104196424,725.8009111234568,pe
18845,71,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2309034343823797,725.8009111234568,pe
18846,71,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2414551405532583,725.8009111234568,pe
18847,71,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2309883833563581,725.8009111234568,pe
18848,71,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2148416882372519,725.8009111234568,pe
18849,71,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2319455226141901,725.8009111234568,pe
18850,71,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2344910920708758,725.8009111234568,pe
18851,71,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2245379896879444,725.8009111234568,pe
18852,71,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2399498224691108,725.8009111234568,pe
18853,71,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2256724721501389,725.8009111234568,pe
18854,61,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,,625.3894313086419,pe
18855,61,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2261279298452384,625.3894313086419,pe
18856,61,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2180276385540174,625.3894313086419,pe
18857,61,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2272945153352397,625.3894313086419,pe
18858,61,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2142629114681749,625.3894313086419,pe
18859,61,mar_15_pe4.3E-01_s1010_2E-02_5E+00,mi_shuffle,0.2051375253930567,625.3894313086419,pe
